,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
2638,1,0,1,60,30,2,1,1,43,80,0,0,1000,1056
2639,1,8,1,48,44,2,1,1,62,170,0,0,1000,1387
2640,1,8,3,36,31,2,1,1,60,110,2000,360,400,450
2641,1,4,6,60,27,2,1,1,35,98,5000,0,1200,1609
2642,2,7,5,24,31,2,1,3,35,67,0,0,200,2000
2643,1,3,2,12,28,2,1,1,35,120,8000,0,1000,2997
2644,1,8,2,36,38,2,1,1,45,150,23000,0,2800,4400
2645,1,1,5,36,25,1,1,1,35,62,0,0,750,1366
2646,1,17,2,48,51,2,1,3,35,100,16000,0,1100,1358
2647,1,3,2,60,36,2,1,1,45,160,6500,0,1500,2038
2648,1,13,2,48,37,2,1,1,60,205,5000,0,600,1243
2649,2,9,1,60,37,1,1,1,47,115,0,0,1600,1800
2650,2,0,6,48,45,2,2,1,45,0,0,0,1000,1135
2651,2,0,6,60,51,2,1,3,60,0,0,0,1300,1321
2652,2,15,2,24,34,2,1,3,35,0,99999999,99999999,1300,2099
2653,1,15,2,12,39,2,1,3,60,110,4000,0,700,1100
2654,1,1,2,60,49,2,1,1,105,531,47000,0,1400,1601
2655,1,5,3,60,24,1,1,1,35,145,4000,0,1000,1346
2656,1,5,1,48,36,2,2,3,72,120,100000,0,775,950
2657,1,0,2,24,33,2,1,2,35,100,8000,0,500,2700
2658,1,12,2,60,39,2,1,1,45,167,6000,0,1435,1875
2659,1,14,2,12,41,2,1,3,60,245,7000,0,500,1253
2660,1,23,2,36,59,2,1,1,35,100,7000,0,850,1334
2661,1,8,2,48,46,2,1,3,75,190,7000,0,800,847
2662,1,3,2,60,32,2,1,1,35,125,9000,2300,1350,1550
2663,1,15,2,60,33,2,1,1,45,90,3000,0,1200,1323
2664,1,4,2,60,34,2,1,1,45,205,11000,3700,1300,2060
2665,2,3,6,24,28,1,1,1,35,51,0,0,800,1750
2666,1,31,2,48,56,2,1,1,35,144,3000,0,850,928
2667,2,5,1,36,40,2,2,3,35,0,0,0,1800,2800
2668,2,11,2,60,45,2,2,1,105,235,2000,670,1400,2079
2669,1,8,2,36,46,2,1,1,35,160,6000,600,600,1100
2670,1,11,1,60,54,2,1,1,54,90,0,0,1000,1303
2671,1,21,6,60,43,1,1,1,35,115,0,0,1000,1338
2672,1,1,2,48,53,2,1,3,35,213,20000,0,1250,2040
2673,2,0,2,60,43,2,2,1,60,85,4000,0,1500,1813
2674,1,4,3,36,51,2,1,4,45,192,4000,108,575,1075
2675,2,30,2,60,61,2,2,3,35,0,60000,0,950,1015
2676,1,14,2,60,34,1,1,1,35,90,5000,0,1000,1349
2677,1,3,5,36,26,2,1,3,35,61,18000,0,800,1000
2678,1,3,5,18,21,1,2,1,35,75,0,0,500,1364
2679,1,2,5,60,41,2,2,1,35,80,0,0,1000,1500
2680,1,10,2,60,28,2,1,3,45,0,4000,0,1200,1214
2681,2,3,1,36,23,2,1,1,53,178,0,0,1600,2000
2682,2,0,1,6,37,4,2,3,35,0,0,0,760,768
2683,1,10,2,60,27,2,1,3,35,180,8000,3530,1700,1847
2684,1,26,2,60,56,2,1,1,35,120,3500,0,1400,1477
2685,2,1,2,60,40,2,1,3,35,349,6000,4000,1300,1511
2686,2,12,6,60,36,2,2,1,60,99,0,0,750,790
2687,1,15,1,48,46,2,1,1,57,122,0,0,1350,1500
2688,1,17,2,6,42,2,1,1,90,111,10000,0,1000,2626
2689,2,5,4,48,46,2,1,3,75,91,6000,0,4500,6222
2690,1,6,5,60,23,1,1,1,35,109,0,0,1332,1332
2691,2,0,2,36,54,2,1,4,60,35,20000,0,1000,1613
2692,1,10,2,48,38,2,1,1,60,371,10000,4350,1450,1670
2693,1,10,6,42,26,1,1,1,35,67,0,0,800,1400
2694,1,6,2,60,33,2,1,3,60,0,11000,450,1350,2006
2695,2,1,3,48,40,2,1,3,45,0,4000,0,750,1720
2696,1,2,1,48,33,1,1,2,41,57,0,0,1230,1515
2697,1,11,2,30,27,2,1,1,45,70,3500,0,1200,1531
2698,2,1,2,48,25,2,1,2,35,63,3500,0,890,890
2699,1,16,2,60,32,2,2,1,35,204,7000,0,1200,1503
2700,1,20,2,24,51,2,1,1,45,185,10000,0,600,750
2701,2,5,2,48,40,2,2,1,75,115,20000,100,1200,1800
2702,1,3,2,36,37,2,1,3,35,141,5000,400,1000,1912
2703,1,13,3,48,36,2,1,1,75,81,4750,0,1200,1385
2704,1,6,1,60,25,2,1,1,55,100,0,0,1000,11140
2705,1,11,5,48,28,1,2,1,35,96,0,0,1100,1370
2706,1,3,2,60,34,2,1,3,45,0,3000,0,1350,1423
2707,2,2,2,60,20,1,1,1,35,150,32000,2000,1500,1599
2708,1,13,1,60,34,2,1,1,65,199,0,0,1550,2100
2709,1,7,5,24,45,1,1,1,35,96,0,0,300,600
2710,1,3,1,24,28,2,1,1,80,198,0,0,100,560
2711,1,3,2,60,27,2,1,3,45,21,4000,0,1050,1064
2712,1,25,2,60,63,2,1,3,60,70,10000,0,700,925
2713,2,6,5,60,23,1,1,1,35,50,0,0,1200,1830
2714,1,3,2,60,26,2,1,3,35,121,8000,3055,1400,1581
2715,2,2,1,60,41,4,1,1,41,58,0,0,1000,1189
2716,2,1,5,48,27,1,1,1,35,93,6000,0,550,818
2717,1,32,2,36,53,2,1,1,35,100,4000,0,475,550
2718,1,15,5,36,37,2,1,1,75,130,0,0,800,1479
2719,1,4,2,48,50,2,1,3,75,0,99999999,0,900,1073
2720,2,2,6,36,30,1,1,1,35,55,0,0,950,1316
2721,1,0,2,48,45,2,1,2,35,110,3000,0,1200,1642
2722,2,10,1,24,36,2,1,3,60,0,0,0,240,240
2723,1,10,2,60,39,2,1,3,45,95,3000,0,1000,1058
2724,1,5,1,60,44,2,2,3,75,0,5000,0,1800,1888
2725,1,6,2,36,47,2,1,3,60,35,10000,0,1200,1974
2726,1,20,1,48,55,2,1,3,51,156,0,0,1000,1643
2727,2,16,5,60,35,4,1,1,35,105,0,0,800,1084
2728,2,2,1,36,32,2,1,1,51,58,0,0,500,615
2729,1,9,2,24,40,2,1,3,60,0,5000,0,500,1490
2730,2,1,6,48,23,1,1,2,35,147,0,0,1000,1843
2731,2,2,2,60,38,2,2,1,75,77,13000,5000,1805,1805
2732,1,6,2,60,47,2,1,1,60,66,5000,0,600,1625
2733,1,8,1,48,33,2,1,1,73,125,0,0,944,1054
2734,1,10,2,60,33,2,1,3,45,150,13000,0,1500,2738
2735,1,0,5,36,22,1,1,2,35,105,3000,0,750,1092
2736,1,15,2,24,64,2,2,3,75,500,29500,3500,800,1081
2737,1,15,5,48,46,5,1,1,35,125,0,0,1000,1284
2738,1,1,5,18,23,1,1,2,35,50,0,0,250,1139
2739,1,3,2,60,30,2,1,1,45,95,3700,1250,1300,1665
2740,1,17,1,48,37,2,1,1,53,181,0,0,1050,1317
2741,1,15,2,60,45,5,1,1,35,140,16000,0,1000,1200
2742,1,0,5,48,26,1,1,1,35,75,0,0,850,1400
2743,1,15,5,60,34,2,1,1,75,182,3000,0,1500,1889
2744,1,11,5,30,27,1,1,1,35,117,0,0,600,1293
2745,1,9,3,60,26,2,1,1,35,217,4000,0,750,1546
2746,1,1,2,12,61,2,1,4,35,58,18000,0,500,1342
2747,1,11,2,36,34,2,1,1,60,180,23000,0,400,1084
2748,1,8,5,24,23,1,1,2,45,110,0,0,900,931
2749,2,5,2,48,40,2,2,1,35,87,5000,0,600,1258
2750,1,0,5,42,21,1,1,1,35,75,0,0,900,1141
2751,1,0,6,60,37,2,1,1,60,198,0,0,1000,1000
2752,1,10,2,60,40,2,2,1,60,233,15000,2640,1400,2038
2753,1,7,2,30,30,2,2,1,45,126,7000,0,500,1661
2754,2,8,5,60,49,2,1,3,105,43,3000,0,1200,1451
2755,1,36,2,60,61,2,1,1,45,154,4000,0,1350,1650
2756,1,4,2,48,29,2,1,1,45,160,3500,0,1000,1226
2757,1,0,5,24,21,1,1,1,35,160,0,0,900,1681
2758,2,10,2,60,40,2,1,1,45,70,7500,0,1388,1388
2759,1,9,1,60,41,2,1,1,72,120,6000,700,1600,1776
2760,1,8,2,36,30,2,1,3,45,80,7000,3000,1000,1734
2761,1,9,1,36,39,2,1,3,54,90,0,0,600,875
2762,2,1,5,36,24,1,2,2,35,120,0,0,250,750
2763,1,19,2,60,46,2,1,3,60,190,7000,0,1500,2755
2764,1,18,2,36,34,2,1,1,60,130,6000,0,650,1601
2765,1,7,2,60,28,2,1,1,35,111,3000,0,1600,1707
2766,1,9,1,60,43,2,1,1,88,280,0,0,850,863
2767,1,8,1,60,31,1,1,1,46,110,0,0,850,880
2768,2,5,1,36,28,2,1,3,60,0,0,0,900,1200
2769,1,30,2,60,54,2,1,1,60,150,15000,0,1000,1388
2770,2,10,3,48,37,2,1,1,60,150,1000,0,1200,1350
2771,1,0,2,36,47,2,1,2,35,85,99999999,0,500,700
2772,2,10,2,36,36,2,2,3,60,200,7000,0,1100,1250
2773,1,9,6,48,24,1,1,1,45,88,0,0,1200,1302
2774,2,2,6,60,22,1,1,1,35,58,12000,0,1450,1600
2775,2,13,6,48,37,2,1,1,60,98,0,0,950,1365
2776,1,24,2,60,45,2,1,1,90,198,3500,0,900,1541
2777,1,10,2,60,39,2,1,3,60,171,39000,0,3000,3569
2778,1,10,5,36,37,1,2,1,35,150,0,0,1000,2484
2779,2,0,6,60,23,1,1,2,35,0,0,0,1000,1084
2780,1,7,2,6,52,2,2,3,60,0,9000,0,550,2136
2781,1,8,3,48,31,2,1,1,60,122,4000,0,1400,1732
2782,1,2,2,60,31,2,1,1,60,306,4000,0,1000,2095
2783,1,18,3,60,48,3,1,3,45,200,8500,500,1300,1309
2784,1,14,2,60,28,2,1,1,60,107,6000,2500,950,1610
2785,1,1,5,24,29,1,1,2,35,147,0,0,650,1370
2786,2,25,2,60,44,1,2,1,35,100,3500,360,1050,1606
2787,1,5,2,60,31,1,1,1,35,172,8000,0,850,1934
2788,1,4,2,6,30,1,1,1,35,300,10000,0,750,1436
2789,1,13,2,36,40,3,1,1,35,109,6000,3300,900,1073
2790,1,11,2,48,28,1,1,1,35,345,6000,0,830,1152
2791,2,10,2,60,37,1,1,1,35,92,3000,0,1500,1635
2792,2,3,5,60,35,2,2,1,35,410,0,0,2000,2228
2793,1,5,5,60,21,1,1,2,35,70,0,0,1400,1550
2794,1,8,5,42,27,1,1,1,35,107,0,0,400,1418
2795,1,12,2,36,32,2,1,1,45,115,3500,0,800,1280
2796,1,2,6,60,20,1,1,1,35,165,2000,0,1000,1275
2797,1,0,5,60,19,1,1,4,75,200,3000,0,1800,2091
2798,1,19,2,24,52,2,1,1,35,180,2500,0,580,1380
2799,2,2,2,36,55,2,1,1,35,87,10000,0,1150,2000
2800,1,19,6,60,34,2,1,1,75,154,4500,0,1600,1778
2801,1,0,2,36,53,4,1,3,35,0,10000,2000,600,787
2802,2,1,5,24,21,1,1,1,35,60,0,0,900,1486
2803,2,1,2,24,32,2,1,2,45,182,4000,200,175,175
2804,2,2,2,60,26,1,1,3,35,0,10000,4800,1600,1911
2805,1,10,2,60,50,2,1,3,35,0,3500,0,700,985
2806,1,1,6,36,32,1,1,3,35,0,0,0,1000,1172
2807,1,0,2,18,26,1,1,4,35,85,7500,2600,600,1290
2808,1,7,1,36,33,4,2,1,47,115,0,0,645,895
2809,1,1,6,36,46,2,1,3,60,0,0,0,660,1212
2810,1,14,2,18,37,2,1,1,60,215,7000,0,600,1661
2811,1,16,2,60,48,2,1,3,45,273,7000,0,2000,2529
2812,1,8,5,36,26,2,1,3,45,0,4000,0,1000,1500
2813,1,1,5,60,22,1,1,1,35,110,2000,0,1500,2098
2814,2,0,6,36,41,2,2,3,35,0,0,0,1000,1600
2815,2,3,1,36,61,2,1,1,41,57,12000,0,2500,3559
2816,1,10,5,48,24,1,1,1,35,163,0,0,1000,1260
2817,1,3,5,24,24,2,1,1,35,120,10000,0,500,650
2818,2,4,5,60,26,1,1,1,35,52,0,0,1050,1372
2819,1,1,1,36,22,1,1,1,59,136,0,0,450,2050
2820,2,3,2,36,36,2,1,3,90,82,4000,0,1300,1500
2821,1,2,1,48,45,2,1,3,47,124,0,0,1600,1895
2822,1,5,5,12,43,2,1,1,105,265,0,0,500,1114
2823,1,5,5,24,35,2,2,1,35,189,3000,0,800,1828
2824,2,4,2,60,35,2,2,3,45,0,15000,3000,2000,2477
2825,1,10,5,36,28,2,1,3,45,230,0,0,1700,2300
2826,2,2,2,60,32,2,2,1,60,260,2500,450,1800,2400
2827,1,30,3,36,66,1,1,1,35,111,3500,0,800,1251
2828,1,15,6,48,33,2,1,1,45,125,0,0,1000,1587
2829,1,0,5,36,25,1,1,1,35,440,0,0,550,1546
2830,2,3,2,60,40,2,2,1,60,200,8000,0,1700,2000
2831,1,4,1,48,42,2,1,3,100,245,0,0,1450,1489
2832,2,4,2,60,42,2,1,4,105,88,3500,108,1000,1025
2833,2,12,2,60,35,2,1,1,60,92,3000,1600,875,875
2834,2,1,1,60,30,2,1,2,84,92,0,0,750,900
2835,1,18,2,60,39,2,1,1,60,130,3500,0,1400,1471
2836,1,12,5,60,27,1,1,1,35,150,0,0,1350,1750
2837,1,7,2,60,44,2,1,1,45,112,3500,0,1450,1625
2838,1,5,2,60,40,2,2,1,60,134,3500,0,1200,1291
2839,2,2,2,60,32,2,2,1,60,101,7000,2500,1600,1850
2840,1,14,2,60,29,2,1,1,35,143,5000,0,1400,1668
2841,2,5,3,72,29,2,1,1,45,92,1500,850,1450,1516
2842,2,1,6,36,40,2,2,1,75,150,0,0,800,800
2843,1,2,1,48,41,4,1,1,61,162,0,0,900,1178
2844,2,1,2,48,34,2,1,4,60,45,2500,0,1000,1476
2845,1,13,2,24,37,1,1,1,35,100,3000,0,800,1494
2846,1,12,2,48,42,2,1,1,60,118,5000,0,900,1350
2847,1,0,5,36,22,2,1,2,35,72,0,0,650,950
2848,1,6,5,12,27,1,1,3,35,129,0,0,400,1777
2849,1,3,5,36,29,1,1,2,35,110,0,0,800,1428
2850,1,5,2,36,58,2,1,4,35,80,7000,0,750,1150
2851,1,12,2,36,34,2,1,1,60,97,4500,96,600,1253
2852,1,14,2,60,43,2,1,1,45,103,4000,0,950,1206
2853,2,0,2,36,42,2,1,1,75,0,7000,0,2500,3058
2854,2,15,2,60,31,2,2,1,45,96,4000,0,960,1031
2855,2,1,3,48,55,2,1,1,60,94,8000,840,900,1050
2856,1,7,5,6,28,1,1,1,35,93,99999999,0,600,1827
2857,1,0,5,60,24,1,1,1,35,148,12000,0,1150,1275
2858,1,2,2,60,44,2,1,1,75,274,6000,0,1600,2070
2859,1,5,5,60,59,2,1,4,35,140,5000,0,650,730
2860,1,20,1,48,44,3,2,3,43,77,0,0,550,1499
2861,1,1,5,36,27,1,1,1,35,91,0,0,1000,1866
2862,2,0,1,36,34,1,1,2,44,85,0,0,325,375
2863,2,29,2,60,50,3,1,1,35,175,6000,0,1143,1143
2864,1,6,4,24,37,2,1,1,75,466,10000,800,1678,1678
2865,1,3,2,48,42,2,1,1,45,150,20000,3000,1500,2163
2866,2,1,5,48,22,1,1,2,35,52,0,0,1200,1442
2867,1,4,1,36,35,2,1,2,52,72,0,0,350,899
2868,1,0,2,36,37,2,1,3,60,0,15000,0,400,750
2869,1,13,2,36,50,2,1,1,45,139,1800,0,715,1683
2870,1,12,5,60,32,2,1,1,35,105,0,0,1400,1780
2871,1,5,2,60,58,2,1,3,45,93,45000,0,1500,2090
2872,1,22,2,48,48,2,1,3,75,642,37000,0,1000,1484
2873,1,15,2,60,56,2,2,3,45,155,10500,0,1250,1392
2874,1,30,2,60,53,2,1,1,35,120,4000,0,1250,1401
2875,1,3,1,36,45,2,1,3,61,155,10000,0,1000,1500
2876,1,20,2,48,37,4,1,1,35,165,8000,1000,1300,2500
2877,1,0,5,24,23,2,1,2,35,150,0,0,500,1175
2878,2,5,1,60,29,2,1,1,56,105,0,0,1350,1396
2879,1,1,5,60,20,1,1,1,35,65,0,0,1000,1479
2880,2,5,2,12,27,2,1,1,45,86,2500,0,1000,1600
2881,2,3,1,60,34,2,1,3,45,0,0,0,1000,1625
2882,1,10,1,48,39,2,1,1,51,163,0,0,880,1345
2883,1,3,6,60,32,2,1,3,35,0,0,0,1000,1731
2884,1,5,2,6,52,2,1,1,35,122,2000,0,250,1500
2885,2,4,1,36,34,2,1,1,73,126,0,0,1000,1250
2886,2,3,2,36,28,2,1,2,35,100,3000,0,1000,1851
2887,2,1,6,36,37,2,1,3,60,27,0,0,850,1000
2888,1,5,2,36,45,2,1,1,75,167,7000,2300,400,800
2889,2,14,1,48,33,2,1,1,65,45,0,0,1300,1695
2890,1,27,2,36,53,2,2,1,35,136,4000,0,350,1389
2891,1,1,2,48,39,2,1,1,45,150,10500,0,1300,1392
2892,1,24,2,18,38,2,2,1,45,0,7000,90,300,400
2893,1,15,2,24,29,2,1,1,45,130,4000,0,400,899
2894,1,20,2,60,36,2,1,1,45,218,5000,2500,1600,2478
2895,1,31,2,48,57,2,2,3,60,230,19400,1781,600,887
2896,2,0,2,60,24,2,1,4,35,104,7000,2500,1350,1425
2897,1,7,2,36,36,2,1,1,45,103,4000,0,325,1626
2898,1,9,1,48,23,2,1,1,47,118,0,0,1500,1643
2899,2,0,1,36,36,2,1,2,84,240,0,0,1050,1342
2900,1,18,6,36,52,2,1,1,35,120,0,0,600,1418
2901,1,19,3,60,54,2,1,1,45,80,3500,0,1300,1534
2902,1,2,1,36,45,1,1,1,45,99,0,0,350,555
2903,1,8,2,36,53,2,1,1,45,254,6000,0,350,575
2904,1,12,2,60,27,2,1,1,35,167,4000,0,1000,1537
2905,1,16,1,60,47,2,2,1,72,120,0,0,1150,1428
2906,1,26,2,36,44,2,1,1,75,108,6000,0,1606,2605
2907,1,32,2,36,56,2,1,1,60,152,7000,0,1000,2950
2908,1,12,3,12,41,2,1,3,75,111,20000,0,1200,2130
2909,1,1,2,60,59,2,1,4,45,228,10000,0,1150,1150
2910,1,14,2,48,48,2,2,1,60,107,5000,0,850,1801
2911,1,7,1,60,56,2,1,1,55,101,0,0,790,1106
2912,1,13,5,36,27,1,1,1,35,105,0,0,500,800
2913,2,1,5,48,36,2,1,2,60,150,0,0,1000,1148
2914,1,0,3,60,31,2,1,3,45,99999999,4500,0,1550,1954
2915,1,5,2,60,49,2,2,1,60,125,14000,0,1000,1297
2916,1,30,1,24,53,2,1,3,69,240,25000,0,1000,2200
2917,1,21,2,48,53,2,1,1,35,110,3000,0,1000,1674
2918,1,11,2,60,38,2,1,3,35,122,3500,0,1000,1182
2919,1,11,1,60,50,2,1,3,50,152,0,0,1400,1637
2920,1,4,5,48,21,1,1,1,35,60,4000,0,600,1320
2921,2,2,1,60,41,2,1,3,44,90,0,0,1800,2213
2922,1,20,2,24,46,2,1,3,35,40,17000,0,1000,1895
2923,1,26,2,60,54,2,1,3,60,186,80000,0,1600,2257
2924,1,20,2,36,48,2,1,1,60,131,3500,0,1000,2188
2925,1,1,5,24,26,1,1,1,45,153,18500,0,500,1505
2926,1,8,3,36,33,2,1,3,45,0,5100,0,600,1124
2927,1,12,3,48,37,2,1,3,60,100,9000,0,1200,1995
2928,1,4,2,60,37,2,1,3,35,128,18000,0,800,1560
2929,1,4,2,60,37,2,1,3,35,128,18000,0,800,1560
2930,2,4,3,60,43,2,2,1,45,109,0,0,1050,1530
2931,1,2,2,60,33,2,1,1,60,198,4600,3500,700,760
2932,2,13,1,48,28,2,2,1,54,190,0,0,800,1157
2933,1,28,2,24,49,2,1,1,35,73,2700,0,400,500
2934,2,5,5,24,28,1,2,3,35,0,0,0,400,640
2935,1,15,2,60,32,5,1,3,35,0,6000,3300,1550,1612
2936,1,21,2,36,51,2,1,1,75,160,1500,0,900,1221
2937,1,3,2,60,28,2,2,2,60,122,5000,1000,800,1484
2938,1,2,2,36,30,2,1,3,35,0,4000,0,1100,1850
2939,1,14,2,48,51,2,1,1,45,130,2000,0,1400,1700
2940,1,6,3,60,45,2,1,1,60,169,2500,300,1250,1565
2941,1,4,5,24,40,1,1,1,35,150,5500,600,500,1672
2942,1,1,1,60,29,2,1,1,59,142,0,0,700,1344
2943,1,5,3,36,32,2,1,1,75,101,40000,0,1400,1444
2944,2,2,5,36,24,1,1,1,35,65,0,0,895,895
2945,1,0,2,60,30,1,1,2,35,285,8000,0,850,1251
2946,1,14,3,48,42,2,1,1,90,151,8000,6300,1000,1650
2947,2,0,1,48,49,2,1,2,52,72,0,0,500,950
2948,2,4,1,60,34,1,1,1,43,80,0,0,1500,2218
2949,2,2,2,36,29,1,1,3,35,71,3000,0,950,1300
2950,2,15,2,48,50,2,2,3,60,0,99999999,99999999,4000,6146
2951,2,11,2,48,26,2,1,1,35,135,3500,0,200,1871
2952,1,25,2,48,48,2,2,1,35,202,4000,0,800,1800
2953,1,21,2,36,50,5,1,3,35,0,80000,0,1250,1423
2954,2,2,2,36,21,1,2,3,35,25,13000,4000,1000,1200
2955,1,20,2,36,63,2,1,3,35,110,6000,0,1000,1675
2956,1,9,2,60,32,2,1,1,45,103,4500,0,1100,1293
2957,1,15,2,60,51,2,1,1,60,216,5000,0,1000,1200
2958,1,5,5,60,25,1,1,1,35,75,0,0,1200,1300
2959,2,1,6,60,32,2,2,2,35,114,4000,500,1150,1661
2960,1,14,2,60,28,2,2,1,35,198,7000,900,1000,1850
2961,1,9,1,48,32,2,2,1,87,270,0,0,1000,1640
2962,1,7,2,12,45,3,2,3,75,200,15000,0,600,1130
2963,1,1,5,24,21,1,1,1,35,64,3000,0,700,1250
2964,1,19,2,24,35,2,1,1,60,90,4000,0,200,1147
2965,1,12,2,60,27,2,1,1,35,132,3000,1400,1400,1428
2966,1,11,2,60,26,2,1,1,35,70,5000,0,1050,1273
2967,1,1,5,48,21,1,1,2,35,164,0,0,1400,1503
2968,1,2,2,24,40,2,1,3,60,0,5000,0,680,1682
2969,1,6,5,48,37,2,1,1,45,179,0,0,1000,1530
2970,1,5,2,60,35,2,1,3,45,0,25000,0,1500,1850
2971,1,25,3,60,58,2,1,1,35,164,5000,1000,1500,2000
2972,2,15,2,60,50,3,2,3,35,25,15000,2520,880,951
2973,1,5,5,24,25,1,1,2,35,111,0,0,750,1125
2974,1,13,2,60,43,2,1,1,45,123,3500,0,1600,1805
2975,1,35,1,60,52,2,1,1,83,384,3000,3000,900,1633
2976,1,6,5,60,41,2,1,1,75,217,0,0,1230,1238
2977,1,28,2,30,54,2,1,1,45,234,15000,0,1250,2166
2978,1,25,2,36,50,2,1,3,60,0,25000,3000,2300,3295
2979,1,0,2,60,61,2,1,4,35,113,3000,0,1300,1726
2980,1,20,6,48,47,2,1,1,45,182,0,0,1200,1431
2981,1,15,5,48,30,4,1,1,35,126,0,0,850,1075
2982,2,5,2,36,35,4,1,3,45,99999999,2000,0,750,975
2983,1,3,5,24,20,1,1,1,35,170,2000,0,500,1624
2984,1,2,2,48,57,2,1,1,45,184,4000,0,1000,1500
2985,2,1,2,60,43,2,1,2,75,147,6000,2000,750,1256
2986,1,10,2,36,43,2,1,1,60,200,6500,0,1370,1717
2987,1,15,2,60,29,2,1,1,45,42,15000,4800,1500,2519
2988,2,0,1,60,38,2,1,1,67,69,0,0,1200,1497
2989,1,0,1,36,25,1,1,2,44,93,0,0,800,1212
2990,2,0,2,36,27,2,1,3,45,0,3500,1500,600,780
2991,1,4,6,48,20,1,1,1,35,245,0,0,1126,1631
2992,2,1,1,36,44,2,2,1,54,88,0,0,500,650
2993,2,16,2,60,44,2,1,1,35,150,2500,400,2000,2190
2994,1,0,5,12,22,1,1,4,35,42,0,0,200,748
2995,2,10,0,18,47,2,2,3,45,99999999,99999999,99999999,700,1428
2996,1,15,2,48,29,2,1,3,45,176,16200,0,1400,2475
2997,1,15,1,24,42,2,2,1,41,64,0,0,200,400
2998,1,8,3,12,31,1,2,3,35,0,5000,0,1700,2963
2999,1,8,3,60,30,2,1,1,35,55,8000,5500,2000,2552
3000,2,4,2,24,22,1,1,1,35,97,3216,0,1000,1000
3001,1,11,2,60,54,2,1,1,45,230,15000,0,1200,1415
3002,1,5,2,12,60,2,1,1,60,125,5000,0,400,1361
3003,2,7,1,48,43,2,1,1,44,92,0,0,1300,1653
3004,1,9,1,60,31,1,1,1,44,87,0,0,1200,1364
3005,1,12,2,60,28,1,1,1,35,126,15000,0,1350,1381
3006,1,5,5,36,29,1,1,1,35,134,0,0,300,425
3007,1,20,2,36,49,2,1,3,60,0,44000,0,2220,2220
3008,1,5,5,60,23,1,1,3,35,85,0,0,948,1148
3009,1,11,2,36,40,2,1,1,45,203,8000,4000,900,1674
3010,1,1,5,18,25,1,1,2,35,47,0,0,400,1367
3011,1,20,1,48,46,2,1,1,98,230,0,0,650,900
3012,1,10,2,24,50,2,1,3,45,102,6000,0,1000,2445
3013,2,1,5,60,26,1,1,2,35,0,0,0,2400,2599
3014,2,3,3,24,47,2,1,1,60,116,4000,1500,800,1000
3015,1,11,2,60,38,2,2,1,60,352,5000,0,1300,1850
3016,1,2,1,60,36,1,1,1,52,170,0,0,1300,1400
3017,1,18,2,60,35,2,1,1,45,92,4000,0,950,1250
3018,2,15,3,48,49,2,2,1,60,112,2000,1000,900,960
3019,2,2,1,60,40,1,2,1,104,138,5000,300,1700,1879
3020,1,5,5,12,41,2,1,3,35,0,0,0,900,1925
3021,1,13,5,36,34,1,1,1,35,90,0,0,500,1014
3022,2,3,3,36,53,3,1,4,105,84,2500,500,700,890
3023,2,0,1,36,27,2,1,2,42,72,0,0,700,925
3024,2,0,5,36,23,1,1,1,35,200,0,0,1100,2095
3025,2,0,6,60,27,2,1,3,60,0,0,0,1400,1453
3026,2,0,2,48,49,2,1,2,35,136,5000,1600,900,1178
3027,1,9,2,60,24,2,1,1,35,125,4000,0,1000,1174
3028,1,12,2,36,49,2,1,3,35,78,12000,2000,1000,1200
3029,1,2,6,60,23,2,1,3,35,140,0,0,1400,1581
3030,2,6,5,60,29,1,1,3,35,0,3500,0,1000,1183
3031,1,9,1,48,23,2,1,1,65,197,0,0,400,2305
3032,1,22,2,48,44,1,1,1,35,122,5000,0,900,1500
3033,2,0,3,60,39,2,1,2,35,85,1500,0,1270,1405
3034,1,0,2,60,27,1,1,1,35,87,15000,0,1000,1034
3035,2,18,2,18,38,2,2,3,60,93,20000,0,950,1350
3036,1,10,5,36,50,4,1,1,35,86,0,0,700,1473
3037,2,1,3,48,63,2,1,4,35,0,2000,0,500,1400
3038,1,2,6,30,21,1,1,1,35,53,5000,0,1000,1525
3039,1,30,2,48,53,2,1,3,45,0,38000,0,1600,2120
3040,1,3,5,36,28,1,1,1,35,91,0,0,1000,2050
3041,1,15,2,60,48,2,1,1,45,105,3000,0,250,1092
3042,1,10,6,60,50,1,1,1,35,147,0,0,1080,1152
3043,2,1,5,36,26,1,2,2,35,335,0,0,600,700
3044,2,5,5,48,28,2,1,1,35,173,0,0,1600,1630
3045,1,3,1,60,24,1,1,1,60,147,0,0,1050,1351
3046,1,11,2,60,28,2,1,1,75,260,24000,0,1400,1852
3047,2,4,1,36,24,2,1,2,55,100,0,0,650,725
3048,1,12,2,48,35,1,1,1,45,264,25000,1700,1000,1560
3049,1,4,2,24,49,2,1,1,45,132,15000,0,850,1338
3050,1,1,5,60,23,1,1,1,35,53,80000,0,1150,1409
3051,1,3,2,60,51,2,1,1,35,123,25000,0,1800,2208
3052,1,12,3,60,45,2,1,1,45,292,99999999,0,950,997
3053,2,29,1,60,55,2,2,1,45,100,0,0,1400,1530
3054,1,3,2,60,64,3,1,4,35,135,2500,0,650,660
3055,1,0,2,60,42,2,2,2,35,90,3000,1500,1200,1438
3056,2,2,4,12,32,2,2,1,45,60,3000,0,1000,1800
